date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-02-15 02:30:00,60,10,20.290,41.200,18.390,41.900,20.200,41.200,18.823,40.327,18.373,62.804,2.500,91.933,19.390,38.296,21.790,46.057,17.700,43.230,2.450,749.150,93.000,6.000,52.000,1.350,47.002,47.002
2016-02-15 02:40:00,50,10,20.200,41.127,18.390,41.933,20.200,41.200,18.857,40.363,18.312,62.507,2.500,92.000,19.390,38.448,21.790,46.204,17.700,43.290,2.467,749.333,93.000,6.000,48.000,1.367,2.846,2.846
2016-02-15 02:50:00,70,0,20.200,41.200,18.323,42.000,20.200,41.163,18.790,40.363,18.290,62.214,2.500,91.933,19.390,38.591,21.780,46.265,17.700,43.400,2.483,749.517,93.000,6.000,44.000,1.383,15.873,15.873
2016-02-15 03:00:00,50,10,20.167,41.163,18.290,42.000,20.200,41.090,18.857,40.430,18.290,61.903,2.500,91.933,19.390,38.688,21.730,46.205,17.760,43.467,2.500,749.700,93.000,6.000,40.000,1.400,26.456,26.456
2016-02-15 03:10:00,50,0,20.167,41.163,18.290,42.060,20.200,41.090,18.790,40.290,18.290,61.657,2.500,91.900,19.390,38.761,21.715,46.215,17.790,43.590,2.483,749.850,93.000,6.000,38.167,1.383,2.294,2.294
2016-02-15 03:20:00,70,10,20.100,41.200,18.290,42.030,20.200,41.030,18.790,40.327,18.270,61.395,2.500,91.900,19.390,38.888,21.700,46.278,17.790,43.663,2.467,750.000,93.000,6.000,36.333,1.367,45.556,45.556
2016-02-15 03:30:00,50,0,20.100,41.200,18.290,42.030,20.200,41.000,18.790,40.400,18.265,61.162,2.500,91.867,19.390,38.882,21.700,46.400,17.790,43.730,2.450,750.150,93.000,6.000,34.500,1.350,48.366,48.366
2016-02-15 03:40:00,70,10,20.050,41.100,18.200,41.933,20.200,41.000,18.730,40.400,18.210,60.913,2.500,91.800,19.390,38.845,21.661,46.363,17.790,43.790,2.433,750.300,93.000,6.000,32.667,1.333,45.775,45.775
2016-02-15 03:50:00,60,10,20.067,41.163,18.200,41.933,20.290,41.090,18.790,40.400,18.220,60.769,2.400,91.690,19.390,38.900,21.600,46.438,17.790,43.900,2.417,750.450,93.000,6.000,30.833,1.317,29.396,29.396
2016-02-15 04:00:00,50,0,20.000,41.090,18.200,41.967,20.290,41.090,18.730,40.400,18.200,60.557,2.400,91.690,19.390,38.876,21.600,46.555,17.790,43.967,2.400,750.600,93.000,6.000,29.000,1.300,15.127,15.127
2016-02-15 04:10:00,40,10,20.000,41.090,18.133,41.900,20.290,41.060,18.700,40.327,18.200,60.393,2.400,91.763,19.390,38.783,21.589,46.614,17.790,44.000,2.383,750.800,92.333,6.167,28.000,1.200,21.203,21.203
2016-02-15 04:20:00,30,0,20.000,41.163,18.100,41.900,20.230,40.933,18.700,40.400,18.200,60.230,2.290,91.763,19.390,38.745,21.528,46.590,17.790,44.060,2.367,751.000,91.667,6.333,27.000,1.100,46.761,46.761
2016-02-15 04:30:00,40,10,19.963,41.200,18.100,41.975,20.260,40.833,18.700,40.327,18.200,60.073,2.290,91.763,19.390,38.746,21.500,46.590,17.790,44.090,2.350,751.200,91.000,6.500,26.000,1.000,9.690,9.690
2016-02-15 04:40:00,50,10,19.890,41.200,18.100,42.000,20.200,40.700,18.700,40.327,18.172,59.950,2.200,91.657,19.390,38.888,21.500,46.570,17.790,44.163,2.333,751.400,90.333,6.667,25.000,0.900,46.654,46.654
2016-02-15 04:50:00,60,0,19.890,41.200,18.100,41.967,20.200,40.700,18.700,40.290,18.100,59.828,2.200,91.657,19.390,38.961,21.469,46.537,17.790,44.200,2.317,751.600,89.667,6.833,24.000,0.800,16.069,16.069
2016-02-15 05:00:00,70,10,19.890,41.200,18.033,41.827,20.200,40.760,18.700,40.290,18.100,59.710,2.200,91.590,19.390,39.000,21.421,46.433,17.790,44.200,2.300,751.800,89.000,7.000,23.000,0.700,39.617,39.617
2016-02-15 05:10:00,60,0,19.790,41.030,18.000,41.900,20.200,40.730,18.633,40.290,18.100,59.628,2.200,91.590,19.390,39.000,21.433,46.476,17.790,44.200,2.333,751.983,88.667,6.833,25.833,0.667,43.567,43.567
2016-02-15 05:20:00,60,10,19.790,41.030,18.000,41.900,20.200,40.730,18.700,40.290,18.100,59.510,2.290,91.690,19.390,39.000,21.390,46.382,17.857,44.260,2.367,752.167,88.333,6.667,28.667,0.633,47.605,47.605
2016-02-15 05:30:00,50,10,19.790,41.000,18.000,41.900,20.245,40.700,18.667,40.260,18.078,59.439,2.290,91.690,19.390,39.000,21.390,46.290,17.840,44.300,2.400,752.350,88.000,6.500,31.500,0.600,17.726,17.726
2016-02-15 05:40:00,60,0,19.790,41.060,17.927,41.900,20.290,40.700,18.600,40.200,18.050,59.320,2.327,91.690,19.390,39.000,21.384,46.382,17.790,44.290,2.433,752.533,87.667,6.333,34.333,0.567,42.247,42.247
2016-02-15 05:50:00,50,10,19.700,41.060,17.890,41.900,20.290,40.700,18.600,40.230,18.033,59.214,2.400,91.690,19.373,39.005,21.340,46.400,17.790,44.290,2.467,752.717,87.333,6.167,37.167,0.533,42.510,42.510
2016-02-15 06:00:00,60,0,19.700,41.060,17.890,41.900,20.290,40.700,18.600,40.290,18.011,59.087,2.400,91.690,19.329,39.015,21.318,46.400,17.790,44.290,2.500,752.900,87.000,6.000,40.000,0.500,35.048,35.048
2016-02-15 06:10:00,50,10,19.700,41.060,17.890,41.900,20.357,40.700,18.600,40.230,18.000,59.004,2.400,91.623,19.357,39.035,21.307,46.400,17.790,44.290,2.467,753.083,86.000,6.167,40.000,0.317,18.532,18.532
2016-02-15 06:20:00,70,0,19.700,41.000,17.890,41.900,20.290,40.627,18.600,40.230,18.000,58.911,2.290,91.400,19.368,39.127,21.296,46.308,17.790,44.290,2.433,753.267,85.000,6.333,40.000,0.133,1.295,1.295
2016-02-15 06:30:00,40,10,19.667,40.967,17.857,41.863,20.290,40.627,18.600,40.200,18.000,58.808,2.290,91.333,19.368,39.127,21.290,46.245,17.790,44.290,2.400,753.450,84.000,6.500,40.000,-0.050,44.940,44.940
2016-02-15 06:40:00,50,10,19.667,40.967,17.790,41.790,20.357,40.590,18.575,40.200,17.982,58.745,2.260,91.127,19.334,39.145,21.290,46.194,17.790,44.290,2.367,753.633,83.000,6.667,40.000,-0.233,37.719,37.719
2016-02-15 06:50:00,30,10,19.600,40.900,17.790,41.790,20.357,40.590,18.500,40.200,17.908,58.608,2.200,90.975,19.334,39.219,21.245,46.082,17.790,44.290,2.333,753.817,82.000,6.833,40.000,-0.417,18.468,18.468
2016-02-15 07:00:00,70,20,19.600,40.900,17.790,41.863,20.323,40.627,18.500,40.200,17.908,58.565,2.260,90.833,19.390,39.569,21.265,46.187,17.890,44.700,2.300,754.000,81.000,7.000,40.000,-0.600,26.521,26.521
2016-02-15 07:10:00,50,10,19.600,41.027,17.790,41.963,20.323,40.700,18.500,40.200,17.914,58.494,2.163,89.990,19.390,39.451,21.235,46.174,17.890,44.627,2.133,754.200,80.667,6.833,40.000,-0.817,45.699,45.699
2016-02-15 07:20:00,40,10,19.600,41.267,17.790,42.163,20.260,40.700,18.533,40.290,17.890,58.433,1.963,88.863,19.329,39.130,21.200,45.926,17.890,44.560,1.967,754.400,80.333,6.667,40.000,-1.033,10.058,10.058
2016-02-15 07:30:00,50,0,19.600,41.327,17.790,42.200,20.200,40.627,18.533,40.230,17.890,58.357,1.760,87.130,19.301,38.828,21.128,45.714,17.890,44.433,1.800,754.600,80.000,6.500,40.000,-1.250,12.782,12.782
2016-02-15 07:40:00,50,0,19.600,41.133,17.723,42.200,20.200,40.560,18.500,40.200,17.890,58.290,1.633,85.923,19.290,38.577,21.100,45.468,17.890,44.363,1.633,754.800,79.667,6.333,40.000,-1.467,22.015,22.015
2016-02-15 07:50:00,80,0,19.533,40.933,17.700,42.067,20.200,40.560,18.500,40.200,17.890,58.215,1.463,84.767,19.285,38.257,21.100,45.227,17.823,44.157,1.467,755.000,79.333,6.167,40.000,-1.683,37.260,37.260
2016-02-15 08:00:00,50,10,19.500,41.000,17.700,41.833,20.200,40.633,18.500,39.660,17.873,58.054,1.323,83.767,19.210,37.248,21.039,44.653,17.857,44.133,1.300,755.200,79.000,6.000,40.000,-1.900,7.979,7.979
2016-02-15 08:10:00,40,0,19.500,41.000,17.760,41.567,20.200,40.500,18.427,39.193,17.857,57.658,1.260,83.060,19.161,36.414,20.982,43.962,17.857,43.860,1.333,755.417,79.333,5.667,40.000,-1.833,36.401,36.401
2016-02-15 08:20:00,40,0,19.500,40.760,18.067,40.863,20.167,40.363,18.390,38.723,17.823,57.213,1.133,82.993,19.100,35.943,20.902,43.311,17.790,43.267,1.367,755.633,79.667,5.333,40.000,-1.767,44.406,44.406
2016-02-15 08:30:00,50,10,19.500,40.627,18.000,40.730,20.100,40.157,18.390,38.463,17.790,56.676,1.100,82.900,19.017,35.564,20.840,42.610,17.857,42.860,1.400,755.850,80.000,5.000,40.000,-1.700,36.110,36.110
2016-02-15 08:40:00,320,10,19.390,40.333,17.963,40.560,20.050,39.850,18.357,38.260,17.807,56.188,1.100,82.760,19.000,35.177,20.812,42.073,17.890,42.790,1.433,756.067,80.333,4.667,40.000,-1.633,21.589,21.589
2016-02-15 08:50:00,310,10,19.390,40.260,17.890,40.300,20.000,39.723,18.290,38.067,17.796,55.660,1.133,82.423,18.908,34.823,20.790,41.582,17.890,42.600,1.467,756.283,80.667,4.333,40.000,-1.567,38.855,38.855
2016-02-15 09:00:00,90,10,19.390,40.060,17.790,39.967,20.000,39.463,18.290,37.863,17.790,55.126,1.200,81.897,18.890,34.494,20.765,41.126,17.890,42.133,1.500,756.500,81.000,4.000,40.000,-1.500,4.555,4.555
2016-02-15 09:10:00,50,10,19.390,39.860,17.790,39.767,20.000,39.363,18.290,37.730,17.790,54.829,1.390,81.663,18.890,34.235,20.710,40.781,17.890,42.027,1.700,756.633,80.333,4.333,40.000,-1.417,0.945,0.945
2016-02-15 09:20:00,70,10,19.390,39.627,17.790,39.663,20.000,39.230,18.290,37.633,17.775,54.630,1.463,81.263,18.840,33.967,20.700,40.431,17.890,41.693,1.900,756.767,79.667,4.667,40.000,-1.333,27.814,27.814
2016-02-15 09:30:00,70,20,19.323,39.700,17.790,39.590,20.000,39.127,18.290,37.360,17.750,54.443,1.600,80.695,18.790,33.729,20.650,40.078,17.857,41.160,2.100,756.900,79.000,5.000,40.000,-1.250,22.775,22.775
2016-02-15 09:40:00,60,10,19.290,39.663,17.823,39.590,20.000,39.333,18.290,37.230,17.755,54.227,1.790,80.330,18.790,33.529,20.600,39.773,17.857,40.767,2.300,757.033,78.333,5.333,40.000,-1.167,4.914,4.914
2016-02-15 09:50:00,60,10,19.290,39.590,17.890,39.530,20.000,39.400,18.315,37.290,17.770,54.029,1.930,79.930,18.790,33.328,20.600,39.620,17.823,40.223,2.500,757.167,77.667,5.667,40.000,-1.083,21.078,21.078
2016-02-15 10:00:00,70,10,19.290,40.233,18.033,39.500,19.927,39.327,18.463,37.363,17.735,53.831,2.267,78.160,18.790,33.179,20.600,39.398,17.890,39.890,2.700,757.300,77.000,6.000,40.000,-1.000,4.568,4.568
2016-02-15 10:10:00,270,10,19.448,43.970,18.167,39.633,19.890,39.400,18.533,37.400,17.700,53.618,2.467,77.367,18.790,33.029,20.567,39.214,17.890,39.700,2.883,757.483,75.833,6.000,40.000,-1.033,14.865,14.865
2016-02-15 10:20:00,740,20,19.500,42.133,18.260,39.197,19.890,39.193,18.600,37.327,17.700,53.450,2.627,76.067,18.790,32.831,20.539,39.029,17.890,39.700,3.067,757.667,74.667,6.000,40.000,-1.067,1.775,1.775
2016-02-15 10:30:00,590,10,19.500,40.733,18.260,38.057,19.927,38.560,18.700,37.363,17.700,53.293,2.760,75.593,18.790,32.568,20.528,38.915,17.890,39.400,3.250,757.850,73.500,6.000,40.000,-1.100,17.785,17.785
2016-02-15 10:40:00,380,10,19.500,40.660,18.360,37.790,20.133,38.833,18.700,37.290,17.700,53.145,2.963,74.967,18.790,32.381,20.556,38.747,17.890,39.260,3.433,758.033,72.333,6.000,40.000,-1.133,12.444,12.444
2016-02-15 10:50:00,280,10,19.500,40.967,18.600,37.818,20.460,39.360,18.730,37.260,17.700,53.018,3.223,72.827,18.829,32.249,20.556,38.611,17.890,39.200,3.617,758.217,71.167,6.000,40.000,-1.167,43.959,43.959
2016-02-15 11:00:00,240,10,19.500,40.827,18.760,37.967,20.727,39.560,18.790,37.200,17.700,52.845,3.463,69.867,18.890,32.077,20.583,38.426,17.890,39.260,3.800,758.400,70.000,6.000,40.000,-1.200,15.899,15.899
2016-02-15 11:10:00,250,10,19.600,40.790,18.823,38.127,20.860,39.627,18.890,37.163,17.700,52.697,3.663,66.993,18.890,31.864,20.583,38.214,17.890,39.500,4.000,758.533,68.833,5.833,40.000,-1.250,16.056,16.056
2016-02-15 11:20:00,210,10,19.600,40.790,18.963,38.200,21.000,39.700,18.963,37.090,17.700,52.565,3.860,66.167,18.902,31.660,20.600,38.069,17.890,39.433,4.200,758.667,67.667,5.667,40.000,-1.300,42.394,42.394
2016-02-15 11:30:00,80,20,19.700,40.900,19.033,38.230,21.133,39.723,19.033,37.030,17.689,52.449,4.060,63.300,18.994,31.498,20.600,37.881,17.927,39.230,4.400,758.800,66.500,5.500,40.000,-1.350,19.064,19.064
2016-02-15 11:40:00,70,10,19.760,40.827,19.100,38.230,21.267,39.420,19.100,37.030,17.650,52.298,4.227,62.363,19.028,31.318,20.600,37.643,17.927,39.290,4.600,758.933,65.333,5.333,40.000,-1.400,13.756,13.756
2016-02-15 11:50:00,50,10,19.790,40.490,19.100,38.200,21.230,38.890,19.100,37.000,17.661,52.173,4.367,61.563,19.117,31.198,20.639,37.499,17.890,39.200,4.800,759.067,64.167,5.167,40.000,-1.450,45.897,45.897
2016-02-15 12:00:00,60,10,19.857,40.230,19.100,38.090,21.115,38.545,19.100,36.933,17.633,52.127,4.500,61.000,19.290,31.000,20.700,37.245,17.918,39.245,5.000,759.200,63.000,5.000,40.000,-1.500,43.847,43.847
2016-02-15 12:10:00,50,10,19.890,39.797,19.100,38.060,21.000,38.200,19.100,36.967,17.622,51.921,4.590,59.193,19.392,30.847,20.725,37.096,17.927,39.200,5.000,759.300,62.833,5.500,40.000,-1.533,16.324,16.324
2016-02-15 12:20:00,50,10,19.963,39.530,19.100,38.000,21.000,38.090,19.167,36.900,17.608,51.767,4.800,60.790,19.533,30.790,20.857,36.978,18.000,39.200,5.000,759.400,62.667,6.000,40.000,-1.567,4.561,4.561
2016-02-15 12:30:00,50,20,20.100,39.430,19.180,37.983,20.890,37.900,19.200,36.790,17.604,51.584,5.300,56.400,19.790,30.500,21.100,36.700,18.000,39.000,5.000,759.500,62.500,6.500,40.000,-1.600,9.930,9.930
2016-02-15 12:40:00,530,10,20.167,39.157,19.260,37.967,20.865,37.873,19.200,36.790,17.600,51.400,5.350,56.550,19.790,30.445,21.100,36.700,18.000,39.000,5.000,759.600,62.333,7.000,40.000,-1.633,8.864,8.864
2016-02-15 12:50:00,370,10,20.260,39.067,19.200,37.845,20.790,37.790,19.200,36.790,17.600,51.200,5.400,56.200,19.790,30.390,21.100,36.590,18.000,39.000,5.000,759.700,62.167,7.500,40.000,-1.667,24.347,24.347
2016-02-15 13:00:00,300,10,20.260,39.400,19.200,37.900,21.290,39.500,19.200,36.730,17.600,50.995,6.000,56.900,19.700,30.290,21.067,36.467,18.000,38.882,5.000,759.800,62.000,8.000,40.000,-1.700,7.065,7.065
2016-02-15 13:10:00,290,10,20.290,39.333,19.290,38.090,21.340,39.545,19.200,36.790,17.600,50.790,5.950,56.525,19.790,30.200,21.100,36.433,18.000,38.863,5.083,759.900,61.667,7.833,40.000,-1.717,28.016,28.016
2016-02-15 13:20:00,270,10,20.365,39.350,19.290,38.163,21.633,39.627,19.200,36.700,17.700,50.790,6.045,55.095,19.730,30.133,21.100,36.290,18.000,38.963,5.167,760.000,61.333,7.667,40.000,-1.733,3.669,3.669
2016-02-15 13:30:00,240,10,20.390,39.467,19.290,38.290,21.760,39.700,19.200,36.700,17.600,50.663,5.973,53.820,19.760,29.963,21.100,36.230,18.000,39.163,5.250,760.100,61.000,7.500,40.000,-1.750,46.068,46.068
2016-02-15 13:40:00,220,20,20.427,39.530,19.290,38.290,21.880,39.495,19.100,36.700,17.600,50.565,5.948,54.513,19.825,29.927,21.150,36.115,18.050,39.932,5.333,760.200,60.667,7.333,40.000,-1.767,13.901,13.901
2016-02-15 13:50:00,150,0,20.500,39.530,19.290,38.290,22.000,39.290,19.167,36.627,17.600,50.467,5.924,55.207,19.890,29.890,21.200,36.000,18.100,40.700,5.417,760.300,60.333,7.167,40.000,-1.783,1.720,1.720
2016-02-15 14:00:00,60,0,20.533,39.527,19.357,38.363,22.033,39.260,19.200,36.560,17.600,50.400,5.900,55.900,19.963,29.823,21.200,35.863,18.100,40.727,5.500,760.400,60.000,7.000,40.000,-1.800,22.704,22.704
2016-02-15 14:10:00,310,0,20.600,39.067,19.390,38.223,22.100,38.927,19.133,36.560,17.600,50.327,6.000,52.400,20.100,29.857,21.260,35.930,18.167,41.060,5.517,760.517,60.333,7.000,40.000,-1.700,26.198,26.198
2016-02-15 14:20:00,340,0,20.700,38.990,19.390,38.023,22.000,38.490,19.200,36.560,17.600,50.260,6.045,52.245,20.227,29.730,21.290,35.967,18.200,41.327,5.533,760.633,60.667,7.000,40.000,-1.600,11.782,11.782
2016-02-15 14:30:00,100,0,20.700,38.657,19.390,38.000,21.927,38.157,19.200,36.500,17.600,50.200,6.067,54.472,20.290,29.500,21.290,35.818,18.133,41.600,5.550,760.750,61.000,7.000,40.000,-1.500,44.039,44.039
2016-02-15 14:40:00,60,0,20.700,38.467,19.390,37.900,21.760,37.760,19.100,36.333,17.600,50.060,6.090,56.700,20.290,29.427,21.290,35.700,18.167,41.933,5.567,760.867,61.333,7.000,40.000,-1.400,25.066,25.066
2016-02-15 14:50:00,60,0,20.700,38.400,19.323,37.827,21.633,37.567,19.100,36.000,17.600,50.000,6.027,56.463,20.200,29.290,21.200,35.590,18.100,42.060,5.583,760.983,61.667,7.000,40.000,-1.300,18.799,18.799
2016-02-15 15:00:00,70,0,20.700,38.260,19.290,37.760,21.567,37.290,19.100,35.900,17.600,49.863,5.760,55.390,20.200,29.290,21.200,35.530,18.200,42.200,5.600,761.100,62.000,7.000,40.000,-1.200,41.913,41.913
2016-02-15 15:10:00,60,0,20.700,38.067,19.357,37.700,21.500,37.230,19.100,36.027,17.600,49.730,5.760,55.727,20.263,29.167,21.390,35.363,18.200,42.200,5.567,761.233,62.000,7.000,40.000,-1.233,38.843,38.843
2016-02-15 15:20:00,60,0,20.730,37.790,19.390,37.590,21.445,37.145,19.100,36.163,17.600,49.590,5.950,54.545,20.390,29.033,21.390,35.230,18.200,42.245,5.533,761.367,62.000,7.000,40.000,-1.267,41.492,41.492
2016-02-15 15:30:00,50,0,20.790,37.730,19.390,37.530,21.357,37.090,19.100,36.030,17.600,49.530,6.045,54.458,20.390,28.945,21.500,35.200,18.200,42.200,5.500,761.500,62.000,7.000,40.000,-1.300,15.739,15.739
2016-02-15 15:40:00,50,0,20.760,37.590,19.390,37.467,21.290,37.163,19.067,35.693,17.600,49.363,6.140,54.370,20.357,28.857,21.427,35.127,18.133,42.200,5.467,761.633,62.000,7.000,40.000,-1.333,2.188,2.188
2016-02-15 15:50:00,40,0,20.700,37.590,19.323,37.400,21.260,37.090,19.067,35.500,17.600,49.230,5.968,54.602,20.290,28.790,21.323,35.090,18.167,42.163,5.433,761.767,62.000,7.000,40.000,-1.367,38.789,38.789
2016-02-15 16:00:00,30,0,20.700,37.467,19.323,37.290,21.200,37.030,19.000,35.345,17.600,49.163,5.795,54.835,20.390,28.760,21.390,35.030,18.167,42.090,5.400,761.900,62.000,7.000,40.000,-1.400,30.770,30.770
2016-02-15 16:10:00,30,0,20.700,37.327,19.390,37.230,21.100,37.000,19.000,35.290,17.600,49.030,5.622,55.068,20.463,28.700,21.427,34.933,18.200,42.090,5.333,762.050,62.333,6.667,40.000,-1.383,10.304,10.304
2016-02-15 16:20:00,30,0,20.790,37.290,19.390,37.060,21.100,37.000,19.000,35.290,17.600,48.900,5.450,55.300,20.533,28.667,21.500,34.860,18.200,42.030,5.267,762.200,62.667,6.333,40.000,-1.367,6.264,6.264
2016-02-15 16:30:00,50,0,20.790,37.290,19.390,36.933,21.000,36.863,19.000,35.163,17.600,48.790,5.400,55.533,20.667,28.533,21.533,34.760,18.200,42.000,5.200,762.350,63.000,6.000,40.000,-1.350,48.140,48.140
2016-02-15 16:40:00,40,0,20.790,37.200,19.390,36.863,21.000,36.790,19.000,35.090,17.600,48.790,5.400,54.860,20.700,28.463,21.600,34.627,18.200,42.000,5.133,762.500,63.333,5.667,40.000,-1.333,21.521,21.521
2016-02-15 16:50:00,50,0,20.790,37.200,19.463,36.790,21.000,36.900,19.000,35.060,17.600,48.663,5.333,54.400,20.760,28.323,21.700,34.590,18.200,42.000,5.067,762.650,63.667,5.333,40.000,-1.317,31.767,31.767
2016-02-15 17:00:00,40,0,20.790,37.200,19.500,36.790,21.000,36.900,19.000,35.000,17.600,48.590,5.400,54.757,20.790,28.200,21.700,34.530,18.200,42.000,5.000,762.800,64.000,5.000,40.000,-1.300,25.701,25.701
2016-02-15 17:10:00,40,0,20.760,37.200,19.500,36.730,21.000,36.933,18.963,34.900,17.600,48.500,5.400,54.090,20.790,28.133,21.700,34.500,18.200,41.967,4.767,762.950,65.333,4.833,40.000,-1.250,33.252,33.252
2016-02-15 17:20:00,60,10,20.700,37.200,19.463,36.633,20.927,37.000,18.890,34.900,17.600,48.433,5.400,54.500,20.790,28.067,21.700,34.433,18.200,41.900,4.533,763.100,66.667,4.667,40.000,-1.200,12.623,12.623
2016-02-15 17:30:00,80,0,20.700,37.223,19.315,36.500,20.890,37.067,18.890,35.157,17.600,48.363,5.250,56.677,20.730,28.000,21.600,34.433,18.200,41.900,4.300,763.250,68.000,4.500,40.000,-1.150,4.766,4.766
2016-02-15 17:40:00,110,20,20.700,36.890,19.230,36.360,20.890,37.067,18.890,35.230,17.600,48.290,5.100,58.854,20.667,28.033,21.600,34.633,18.200,41.900,4.067,763.400,69.333,4.333,40.000,-1.100,10.367,10.367
2016-02-15 17:50:00,110,30,20.600,36.700,19.200,36.463,20.790,36.900,18.890,35.530,17.567,48.200,4.527,60.297,20.600,28.167,21.700,35.067,18.200,41.790,3.833,763.550,70.667,4.167,40.000,-1.050,22.852,22.852
2016-02-15 18:00:00,100,20,20.600,36.700,19.200,36.590,20.790,36.967,18.890,36.063,17.500,48.127,4.260,59.890,20.500,28.460,21.767,35.295,18.200,41.730,3.600,763.700,72.000,4.000,40.000,-1.000,27.425,27.425
2016-02-15 18:10:00,140,20,20.633,36.657,19.230,36.767,20.790,37.000,18.927,36.500,17.500,48.000,4.027,60.893,20.427,28.600,21.790,35.467,18.200,41.663,3.400,763.867,73.333,3.833,40.000,-0.950,44.673,44.673
2016-02-15 18:20:00,310,20,20.700,36.790,19.357,36.967,20.790,37.000,19.000,36.500,17.500,47.933,3.767,62.167,20.390,28.730,21.890,35.767,18.133,41.663,3.200,764.033,74.667,3.667,40.000,-0.900,26.303,26.303
2016-02-15 18:30:00,290,20,20.790,36.827,19.427,37.230,20.790,37.000,19.000,36.133,17.500,47.900,3.490,63.300,20.323,28.790,21.890,35.967,18.150,41.745,3.000,764.200,76.000,3.500,40.000,-0.850,33.645,33.645
2016-02-15 18:40:00,250,10,20.857,37.027,19.567,37.430,20.790,37.000,19.000,36.000,17.567,47.900,3.290,63.893,20.290,28.790,21.890,36.127,18.100,41.933,2.800,764.367,77.333,3.333,40.000,-0.800,2.107,2.107
2016-02-15 18:50:00,310,40,20.927,39.927,19.600,37.700,20.790,37.060,18.890,36.097,17.500,47.900,3.027,64.790,20.198,28.790,21.890,36.200,18.100,42.000,2.600,764.533,78.667,3.167,40.000,-0.750,17.490,17.490
2016-02-15 19:00:00,110,10,21.000,44.867,19.600,37.900,20.760,37.267,18.890,36.823,17.500,47.967,2.795,65.895,20.100,28.857,21.963,36.060,18.100,41.930,2.400,764.700,80.000,3.000,40.000,-0.700,8.737,8.737
2016-02-15 19:10:00,110,20,21.100,44.600,19.700,38.360,20.760,37.600,19.050,39.200,17.500,48.157,2.627,66.923,20.067,28.890,21.890,36.000,18.100,41.790,2.183,764.817,80.833,3.000,40.000,-0.783,26.130,26.130
2016-02-15 19:20:00,370,0,21.167,42.333,19.700,38.500,20.790,37.933,19.200,40.327,17.500,48.363,2.560,67.533,20.000,28.890,21.927,36.633,18.100,41.633,1.967,764.933,81.667,3.000,40.000,-0.867,45.148,45.148
2016-02-15 19:30:00,140,30,21.290,40.793,19.790,38.530,20.857,38.060,19.260,40.400,17.500,48.500,2.433,67.867,19.963,29.000,22.000,37.233,18.100,41.360,1.750,765.050,82.500,3.000,40.000,-0.950,36.044,36.044
2016-02-15 19:40:00,440,30,21.290,40.000,19.857,38.590,20.890,38.200,19.393,40.363,17.550,52.295,2.260,68.193,19.890,29.000,22.000,37.657,18.167,40.697,1.533,765.167,83.333,3.000,40.000,-1.033,13.880,13.880
2016-02-15 19:50:00,150,30,21.340,39.245,19.890,38.467,20.890,38.127,19.793,40.097,18.093,67.767,2.260,68.667,19.790,29.033,22.067,37.930,18.167,40.230,1.317,765.283,84.167,3.000,40.000,-1.117,16.342,16.342
2016-02-15 20:00:00,260,20,21.390,38.933,19.963,38.527,21.000,38.000,20.427,39.600,18.360,58.027,2.260,68.833,19.790,29.100,22.100,38.230,18.200,39.930,1.100,765.400,85.000,3.000,40.000,-1.200,35.533,35.533
